Date,aapl.csv,acn.csv,amzn.csv,cost.csv,dis.csv,f.csv,fb.csv,gild.csv,googl.csv,jpm.csv,ko.csv,luv.csv,ma.csv,msft.csv,pfe.csv,tsla.csv,unh.csv,xom.csv
07/02/18,187.1800,163.2300,1713.7800,207.9900,105.3300,11.1000,197.3600,71.2800,1142.1100,105.0800,43.7500,51.5400,197.6700,100.0100,36.3300,335.0700,247.4800,81.7600
07/03/18,183.9200,163.3400,1693.9600,207.1200,104.0400,10.9900,192.7300,71.3300,1116.2800,103.6100,43.9900,51.5200,196.2900,99.0500,36.3500,310.8600,246.9800,82.2400
07/05/18,185.4000,164.8000,1699.7300,209.1400,105.3400,11.0500,198.4500,72.8100,1141.2900,103.7200,44.6600,51.8600,198.8700,99.7600,36.8700,309.1600,250.5000,82.3100
07/06/18,187.9700,164.5100,1710.6300,209.6200,104.7800,11.0600,203.2300,75.2100,1155.0800,104.0600,44.6400,52.7400,199.5200,101.1600,37.1100,308.9000,250.7600,82.3300
07/09/18,190.5800,166.1300,1739.0200,210.9400,106.0200,11.2000,204.7400,76.6400,1167.2800,107.2800,44.4000,53.2600,200.9300,101.8500,37.1600,318.5100,253.6700,82.9000
07/10/18,190.3500,166.4600,1743.0700,211.7000,106.0300,11.2500,203.5400,76.7500,1167.1400,106.6200,44.9700,53.0000,201.5200,102.1200,37.4300,322.4700,255.5400,83.6600
07/11/18,187.8800,166.3100,1755.0000,210.9500,108.0400,11.0700,202.5400,76.0200,1171.4600,106.3900,44.7900,52.5300,203.8400,101.9800,37.2100,318.9600,254.5900,82.5900
07/12/18,191.0300,168.0300,1796.6200,214.0200,108.2500,11.0500,206.9200,77.6000,1201.2600,106.8500,44.6700,52.7700,207.7800,104.1900,37.5200,316.7100,256.0500,82.6900
07/13/18,191.3300,168.0900,1813.0300,216.5400,110.0000,10.9800,207.3200,77.3800,1204.4200,106.3600,44.7400,53.0900,205.9100,105.4300,37.5300,318.8700,258.7000,83.3100
07/16/18,190.9100,167.6400,1822.4900,214.8500,110.2000,10.8500,207.2300,77.2600,1196.5100,110.5800,44.7300,53.0800,204.0800,104.9100,37.3800,310.1000,256.9800,82.4900
07/17/18,191.4500,168.0700,1843.9300,215.0000,110.3000,10.8600,209.9900,77.2000,1213.0800,110.5000,45.2500,53.2200,206.3700,105.9500,37.6500,322.6900,250.2900,82.3100
07/18/18,190.4000,166.3800,1842.9200,214.9700,110.6900,10.8700,209.3600,77.1200,1212.9100,111.5300,45.1200,53.9000,208.3600,105.1200,37.6600,323.8500,255.4200,82.2200
07/19/18,191.8800,166.8900,1812.9700,217.5400,112.1300,10.8200,208.0900,77.0500,1199.1000,109.8900,45.1100,53.7800,206.0600,104.4000,37.3600,320.2300,252.9300,82.0100
07/20/18,191.4400,166.5200,1813.7000,218.6900,111.4800,10.5600,209.9400,77.3700,1197.8800,111.2800,45.2800,53.4300,206.7100,106.2700,37.3300,313.5800,252.7000,81.4000
07/23/18,191.6100,165.9600,1802.0000,218.8400,111.0900,10.4700,210.9100,77.3800,1211.0000,113.3500,44.9500,53.5600,207.8400,107.9700,37.2100,303.2000,252.7400,81.4000
07/24/18,193.0000,165.1700,1829.2400,218.5800,110.7000,10.5700,214.6700,77.6500,1258.1500,114.1500,45.2600,51.9100,209.5800,107.6600,37.7000,297.4300,253.7600,83.0100
07/25/18,194.8200,167.0800,1863.6100,220.7000,111.1800,10.5200,217.5000,78.9200,1275.9400,115.1800,46.0900,52.2900,214.1600,110.8300,37.9900,308.7400,254.8600,83.5900
07/26/18,194.2100,165.1700,1808.0000,221.7200,113.5100,9.8900,176.2600,78.1600,1285.5000,114.8500,46.2400,56.7000,207.3700,109.6200,38.1600,306.6500,257.0000,84.2400
07/27/18,190.9800,162.0200,1817.2700,219.6500,112.6200,9.9300,174.8900,76.8100,1252.8900,116.0300,46.2100,58.3800,202.9400,107.6800,38.4100,297.1800,255.9500,81.9200
07/30/18,189.9100,159.4200,1779.2200,219.1100,112.6300,10.0700,171.0600,76.3200,1230.0400,116.7300,46.2300,57.9000,197.8700,105.3700,38.5900,290.1700,253.8400,81.7400
07/31/18,190.2900,159.3300,1777.4400,218.7100,113.5600,10.0400,172.5800,77.8300,1227.2200,114.9500,46.6300,58.1600,198.0000,106.0800,39.9300,298.1400,253.2200,81.5100
08/01/18,201.5000,159.7100,1797.1700,217.1300,112.9700,9.9000,171.6500,77.9000,1232.9900,115.6600,46.3900,56.5200,201.2000,106.2800,40.2700,300.8400,253.3700,80.3900
08/02/18,207.3900,160.1500,1834.3300,221.1200,112.7500,9.9200,176.3700,77.6300,1241.1300,116.1500,46.1800,56.6900,202.0100,107.5700,39.6500,349.5400,256.0800,79.9100
08/03/18,207.9900,160.3700,1823.2900,222.0300,114.0900,10.0400,177.7800,77.9300,1238.1600,117.0900,46.6200,57.4100,201.2000,108.0400,40.5400,348.1700,257.2200,80.2000
08/06/18,209.0700,160.5800,1847.7500,222.7200,115.9400,10.0300,185.6900,77.8700,1237.6700,117.1200,46.6500,57.7900,201.5400,108.1300,41.0400,341.9900,256.7600,80.1800
08/07/18,207.1100,161.2000,1862.4800,223.8600,116.5600,10.0800,183.8100,78.3800,1255.8400,117.5500,46.5000,58.0900,202.6200,108.8800,40.8400,379.5700,257.6500,81.2700
08/08/18,207.2500,161.1400,1886.5200,224.5800,113.9800,10.0500,185.1800,76.9100,1261.3300,117.7900,46.1500,58.8200,202.8600,109.4900,41.4100,370.3400,258.8100,80.7300
08/09/18,208.8800,160.6400,1898.5200,218.2400,114.1600,9.9100,183.0900,78.0400,1264.4600,116.8800,46.3500,58.9900,203.6000,109.6700,41.0000,352.4500,261.5900,80.3200
08/10/18,207.5300,160.6800,1886.3000,220.3100,112.6800,9.7400,180.2600,76.7300,1252.5100,115.7300,46.0800,58.9900,202.6500,109.0000,40.9300,355.4900,260.3600,79.4200
08/13/18,208.8700,160.2300,1896.2000,219.5600,112.1200,9.4600,180.0500,77.1700,1248.6400,113.8900,45.8300,58.8400,202.3100,108.2100,40.8100,356.4100,260.9100,78.5600
08/14/18,209.7500,161.2400,1919.6500,222.0000,112.7500,9.5000,181.1100,77.3100,1258.1400,114.6500,45.8900,59.0900,203.8800,109.5600,40.7100,347.6400,263.4800,78.3100
08/15/18,210.2400,160.4100,1882.6200,221.6700,112.8500,9.4500,179.5300,74.8400,1232.2200,113.7000,46.0800,60.3300,200.2400,107.6600,41.1600,338.6900,260.6100,76.9400
08/16/18,213.3200,162.8900,1886.5200,223.1900,112.4800,9.5100,174.7000,75.5900,1224.0600,114.7700,46.2200,59.5200,203.6000,107.6400,41.4200,335.4500,263.1000,78.0000
08/17/18,217.5800,164.8900,1882.2200,225.6800,112.4800,9.5500,173.8000,72.9200,1215.8500,114.7700,46.6000,59.6800,203.2100,107.5800,42.0900,305.5000,262.3300,78.2600
08/20/18,215.4600,165.1200,1876.7100,227.3500,111.9900,9.7200,172.5000,72.3600,1221.9500,114.6200,46.7300,61.6300,204.7500,106.8700,42.3300,308.4400,262.4000,78.8100
08/21/18,215.0400,164.6100,1883.4200,228.5400,112.3900,9.8600,172.6200,73.3200,1217.4100,115.3200,46.2200,61.0000,203.0900,105.9800,42.1600,321.9000,261.6900,78.8300
08/22/18,215.0500,164.9200,1904.9000,229.2100,111.9400,9.6900,173.6400,73.8200,1221.7500,114.9700,45.9300,60.6100,204.3100,107.0600,42.0700,321.6400,260.7400,79.9600
08/23/18,215.4900,165.2000,1902.9000,229.5100,112.0000,9.6300,172.9000,73.3400,1221.1600,114.7300,45.7000,61.0100,205.2200,107.5600,42.2000,320.1000,261.4200,79.0800
08/24/18,216.1600,165.8800,1905.3900,231.2800,111.9300,9.6800,174.6450,73.5900,1236.7500,114.6800,45.6300,60.9900,209.4000,108.4000,42.4000,322.8200,264.2800,79.6200
08/27/18,217.9400,166.8700,1927.6800,230.0300,112.3300,9.9900,177.4600,74.8200,1256.2700,116.7100,45.6900,60.9100,211.5300,109.6000,41.5800,319.2700,267.0800,80.4000
08/28/18,219.7000,167.6700,1932.8200,230.2600,112.5800,10.0100,176.2600,74.9300,1245.8600,116.1400,45.3700,61.3300,212.6300,110.2600,41.5000,311.8600,268.5100,80.2800
08/29/18,222.9800,169.7700,1998.1000,230.1900,112.4500,9.9700,175.9000,75.6200,1264.6500,115.7600,45.3300,61.2200,214.5700,112.0200,41.5000,305.0100,269.0000,80.8600
08/30/18,225.0300,168.6300,2002.3800,230.8300,111.9200,9.7000,177.6400,76.2900,1254.4400,115.1900,44.9500,60.8200,213.8000,111.9500,41.5000,303.1500,268.3900,80.5100
08/31/18,227.6300,169.0700,2012.7100,233.1300,112.0200,9.4800,175.7300,75.7300,1231.8000,114.5800,44.5700,61.3000,215.5600,112.3300,41.5200,301.6600,268.4600,80.1700
09/04/18,228.3600,169.5000,2039.5100,234.6800,110.8500,9.4700,171.1600,74.2900,1211.3100,115.1500,44.7600,61.9900,216.8200,111.7100,41.3700,288.9500,268.5100,80.2900
09/05/18,226.8700,168.6400,1994.8200,235.6100,109.8700,9.4900,167.1800,74.5300,1199.1000,114.5900,45.3800,61.4000,211.1600,108.4900,41.8500,280.7400,267.6400,81.3600
09/06/18,223.1000,169.3600,1958.3100,236.6800,110.2600,9.4300,162.5300,72.8800,1183.9900,114.1000,45.7700,61.0300,212.7700,108.7400,41.7800,280.9500,269.6500,80.4600
09/07/18,221.3000,169.0700,1952.0700,241.4600,110.9700,9.2700,163.0400,72.2200,1177.5900,114.3200,45.7200,61.9000,211.0900,108.2100,42.2000,263.2400,268.2800,81.8300
09/10/18,218.3300,169.5500,1939.0100,243.1800,110.6800,9.3800,164.1800,72.5100,1175.0600,113.7100,46.0600,62.5100,211.6700,109.3800,42.0600,285.5000,259.7300,81.7100
09/11/18,223.8500,170.6900,1987.1500,244.2100,109.6000,9.3100,165.9400,72.2300,1189.9900,114.4300,46.0200,62.9800,213.4500,111.2400,42.3100,279.4400,261.0400,82.8600
09/12/18,221.0700,170.3500,1990.0000,242.4400,109.4600,9.3400,162.0000,73.9700,1171.6000,113.0800,46.2400,61.3700,214.0300,111.7100,42.4100,290.5400,262.6700,83.1300
09/13/18,226.4100,172.0700,1989.8700,241.2700,110.6700,9.3700,161.3600,74.1200,1182.1400,113.5200,45.8300,62.3600,217.2200,112.9100,42.8500,289.4600,265.4900,82.3200
09/14/18,223.8400,171.6400,1970.1900,235.3800,109.2600,9.4500,162.3200,73.3800,1177.9800,113.5000,45.9900,62.4300,217.9600,113.3700,42.9600,295.2000,265.3100,82.9200
09/17/18,217.8800,171.0400,1908.0300,232.0000,109.3600,9.5500,160.5800,72.7800,1159.8300,113.8400,46.3200,63.1000,216.4700,112.1400,43.0100,294.8400,263.8700,83.4100
09/18/18,218.2400,172.4100,1941.0500,234.3500,109.5300,9.5800,160.3000,73.6700,1167.1100,114.3000,45.9300,63.0500,220.0500,113.2100,43.5100,284.9600,263.2900,83.6300
09/19/18,218.3700,173.1400,1926.4200,233.8500,109.7900,9.7800,163.0600,73.8800,1174.2700,117.6200,45.9600,63.1100,218.1900,111.7000,43.2600,299.0200,265.3300,84.6300
09/20/18,220.0300,174.1300,1944.3000,233.9200,111.6200,9.8100,166.0200,74.8300,1191.5700,118.6300,46.6400,62.5000,221.3900,113.5700,43.7500,298.3300,266.3900,84.8200
09/21/18,217.6600,174.1900,1915.0100,234.7600,110.4000,9.8500,162.9300,75.5100,1172.1200,117.8500,46.5800,63.7700,221.9000,114.2600,44.0600,299.1000,266.6700,85.1700
09/24/18,220.7900,172.6300,1934.3600,233.3400,112.7700,9.5900,165.4100,75.6200,1179.5600,116.7200,46.0700,62.0600,221.3500,114.6700,43.9300,299.6800,267.3600,86.6000
09/25/18,222.1900,172.8200,1974.5500,232.9300,113.6300,9.3900,164.9100,74.9900,1193.8900,116.3900,45.6800,61.6500,222.1200,114.4500,43.7900,300.9900,263.5100,86.5000
09/26/18,220.4200,172.9700,1974.8500,233.8100,115.2100,9.2700,166.9500,75.6500,1194.0600,115.0200,45.8500,62.0900,222.2600,113.9800,43.6800,309.5800,262.9100,85.7800
09/27/18,224.9500,170.0500,2012.9800,234.0000,116.0400,9.2300,168.8400,76.5800,1207.3600,114.5200,46.0100,62.7100,222.3100,114.4100,43.9000,307.5200,264.6500,85.7700
09/28/18,225.7400,170.2000,2003.0000,234.8800,116.9400,9.2500,164.4600,77.2100,1207.0800,112.8400,46.1900,62.4500,222.6100,114.3700,44.0700,264.7700,266.0400,85.0200
10/01/18,227.2600,173.5100,2004.3600,234.6500,116.2400,9.3200,162.4400,77.9600,1208.5300,113.5000,46.2300,61.7000,223.7700,115.6100,44.2700,310.7000,269.1000,85.8100
10/02/18,229.2800,173.1500,1971.3100,236.3500,117.6600,9.2000,159.3300,78.6700,1207.6400,113.9700,46.5100,61.1800,222.3700,115.1500,44.2200,301.0200,270.6300,86.4600
10/03/18,232.0700,174.1400,1952.7600,233.2000,116.9100,9.1300,162.4300,79.0000,1211.5300,115.0400,45.8700,61.6800,223.1300,115.1700,44.8100,294.8000,270.9000,86.1500
10/04/18,227.9900,171.8600,1909.4200,231.6800,116.1300,9.1500,158.8500,76.5600,1177.0700,115.2700,45.8500,61.5800,216.1500,112.7900,44.7000,281.8300,268.3200,85.5800
10/05/18,224.2900,171.2300,1889.6500,218.8200,114.7800,9.1200,157.3300,76.2400,1167.8300,114.6200,45.8800,61.0500,213.2600,112.1300,44.9100,261.9500,269.2000,85.3400
10/08/18,223.7700,169.9000,1864.4200,223.9300,116.0200,9.2600,157.2500,76.4000,1155.9200,115.3200,46.4800,60.6200,208.2600,110.8500,45.2800,250.5600,269.0100,86.1300
10/09/18,226.8700,168.8000,1870.3200,224.1700,116.8900,8.9500,157.9000,76.5400,1145.1700,114.5200,46.3900,59.4900,209.7600,112.2600,45.4700,262.8000,270.1100,86.5100
10/10/18,216.3600,161.7400,1755.2500,221.0500,112.8600,8.8200,151.3800,74.7800,1092.1600,111.4700,45.6800,57.3300,196.6900,106.1600,44.5100,256.8800,263.0800,84.5200
10/11/18,214.4500,156.0000,1719.3600,221.8200,111.1500,8.8100,153.3500,72.5000,1090.7400,108.1300,44.6400,57.0300,194.5100,105.9100,42.8100,252.2300,257.1200,81.6000
10/12/18,222.1100,159.4400,1788.6100,226.9500,112.6100,8.6400,153.7400,73.5900,1120.5400,106.9500,44.6800,57.3800,204.2200,109.5700,43.7800,258.7800,259.6100,81.3800
10/15/18,217.3600,157.9200,1760.9500,224.5100,113.4400,8.8100,153.5200,72.7800,1102.4400,106.3400,44.9100,57.6800,200.3200,107.6000,43.1200,259.5900,260.2500,80.8200
10/16/18,222.1500,161.2000,1819.9600,227.6800,116.1900,8.8000,158.7800,76.3100,1133.0800,108.6200,45.4900,58.9400,207.7800,111.0000,43.9300,276.5900,272.5700,81.2000
10/17/18,221.1900,158.9000,1831.7300,228.4900,117.1300,8.7600,159.4200,75.6200,1127.5900,109.8300,45.8600,59.2000,207.3800,110.7100,44.5700,271.7800,267.3000,81.5000
10/18/18,216.0200,156.2000,1770.7200,228.5800,116.1800,8.5100,154.9200,74.1700,1097.9100,108.0900,45.6100,57.9600,203.6200,108.5000,44.0000,263.9100,266.8100,81.8500
10/19/18,219.3100,158.2800,1764.0300,229.6700,118.9000,8.5000,154.0500,73.2700,1105.1800,107.9100,46.3300,58.1300,203.0600,108.6600,44.5000,260.0000,265.3000,81.9700
10/22/18,220.6500,159.5500,1789.3000,229.0600,118.2700,8.4100,154.7800,72.3400,1111.3700,106.3600,45.9700,57.8700,204.5000,109.6300,44.3700,260.9500,262.1900,81.1500
10/23/18,222.7300,158.0900,1768.7000,228.7500,117.8500,8.5900,154.3900,71.6700,1114.9100,105.2500,46.3600,57.4800,202.4300,108.1000,44.1000,294.1400,264.8600,79.8400
10/24/18,215.0900,153.1200,1664.2000,223.7600,111.6100,8.1800,146.0400,68.0100,1057.1200,103.2900,46.7300,54.5900,195.6900,102.3200,42.4800,288.5000,256.3200,77.6200
10/25/18,219.8000,156.9200,1782.1700,226.4000,114.1600,8.9900,150.9500,68.6200,1103.5900,104.8600,46.5100,49.9100,204.2000,108.3000,43.4100,314.8600,264.2400,78.3100
10/26/18,216.3000,154.4500,1642.8100,218.1900,113.1900,8.9800,145.3700,69.7400,1083.7500,103.4200,45.9200,49.5800,197.4900,106.9600,42.6000,330.9000,258.1800,77.5300
10/29/18,212.2400,152.7400,1538.8800,222.4200,113.0400,9.2800,142.0900,70.9000,1034.7300,104.8500,46.4600,47.9100,191.0400,103.8500,43.2300,334.8500,256.5200,77.0500
10/30/18,213.3000,154.6200,1530.4200,227.9200,114.7600,9.4600,146.2200,72.0400,1049.5100,106.7000,47.6300,49.1500,187.7300,103.7300,42.8900,329.9000,258.2800,78.7800
10/31/18,218.8600,157.6200,1598.0100,228.6300,114.8300,9.5500,151.7900,68.1800,1090.5800,109.0200,47.8800,49.1000,197.6700,106.8100,43.0600,337.3200,261.3500,79.6800
11/01/18,222.2200,158.5800,1665.5300,229.6000,116.1000,9.2900,151.7500,70.3100,1085.9800,108.9800,47.7400,50.9500,199.7100,105.9200,43.6700,344.2800,260.9300,80.6700
11/02/18,207.4800,157.3900,1665.5300,230.1600,115.1800,9.3800,150.3500,69.4400,1071.4900,108.3800,48.0000,51.8200,197.7200,106.1600,42.9300,346.4100,261.0100,81.9500
11/05/18,201.5900,158.6000,1627.8000,234.4500,115.4500,9.5300,148.6800,69.5800,1055.7300,109.0900,48.6900,51.4200,197.9800,107.5100,43.5200,341.4000,261.0100,81.6400
11/06/18,203.7700,159.4200,1642.8100,236.7100,116.7100,9.5400,149.9400,70.3500,1069.5700,109.6000,49.1100,51.8600,199.1500,107.7200,43.0100,341.0600,263.5400,81.9900
11/07/18,209.9500,163.8700,1755.4900,240.3700,117.0500,9.6000,151.5300,72.4800,1108.2400,111.4800,49.3700,52.8800,208.2400,111.9600,44.4000,348.1600,274.6300,83.0300
11/08/18,208.4900,164.5000,1754.9100,238.7000,116.0000,9.4600,147.8700,71.8800,1094.6300,112.3800,49.3300,52.7200,208.8600,111.7500,43.8500,351.4000,276.6500,81.7100
11/09/18,204.4700,165.1500,1712.4300,237.7400,118.0000,9.3800,144.9600,71.1800,1077.0200,111.2900,49.6800,52.4900,205.6200,109.5700,44.2800,350.5100,276.5500,80.8700
11/12/18,194.1700,162.4400,1636.8500,234.4800,116.7000,9.4900,141.5500,70.4900,1049.3600,108.9500,49.8700,51.8900,199.1400,106.8700,44.1100,331.2800,272.3800,79.8300
11/13/18,192.2300,161.4500,1631.1700,234.1400,116.8500,9.5400,142.1600,70.9200,1047.9700,109.5900,49.8600,52.7300,198.1700,106.9400,43.5200,338.7300,269.2200,78.0000
11/14/18,186.8000,160.2900,1599.0100,233.3100,117.1200,9.5400,144.2200,70.5500,1054.5800,107.3300,49.7600,52.4800,197.5800,104.9700,42.9100,344.0000,264.9600,77.3900
11/15/18,191.4100,162.4900,1619.4400,229.9400,117.1100,9.3100,143.8500,69.7800,1071.0500,110.0700,49.7400,53.2300,200.7100,107.2800,43.2100,348.4400,264.9400,78.1900
11/16/18,193.5300,165.0000,1593.4100,231.0200,116.1900,9.0500,139.5300,69.2000,1068.2700,109.9900,50.1700,52.5800,199.0400,108.2900,43.5100,354.3100,271.1100,78.9600
11/19/18,185.8600,162.7700,1512.2900,228.7400,115.4200,9.2500,131.5500,68.0100,1027.4200,110.8300,50.5100,52.3900,189.2800,104.6200,44.1800,353.4700,266.0500,79.2200
11/20/18,176.9800,158.9000,1495.4600,219.3100,111.8700,9.0600,132.4300,67.5700,1030.4500,108.4500,49.3800,51.5700,187.0600,101.7100,43.5300,347.4900,261.5000,76.9700
11/21/18,176.7800,156.9800,1516.7300,218.5700,113.0300,9.1100,134.8200,66.7400,1043.4300,107.6400,48.7300,52.2500,187.6600,103.1100,43.1000,338.1900,260.5500,77.5600
11/23/18,172.2900,156.9300,1502.0600,220.0600,112.0800,9.1300,131.7300,66.5900,1030.1000,106.6500,49.0200,52.6800,182.6000,103.0700,43.1400,325.8300,261.6200,75.4900
11/26/18,174.6200,158.4000,1581.3300,219.4500,112.5500,9.4000,136.3800,66.9400,1055.9400,109.2600,48.8700,52.7600,191.8500,106.4700,43.3400,346.0000,266.1600,76.9800
11/27/18,174.2400,159.1100,1581.4200,223.0100,113.9000,9.2800,135.0000,67.4400,1052.2800,109.7200,49.3700,52.7900,192.9800,107.1400,44.0700,343.9200,271.1500,77.0500
11/28/18,180.9400,162.2100,1677.7500,230.3400,116.1000,9.4100,136.7600,69.1900,1091.7900,110.9400,49.7100,53.0800,202.2800,111.1200,44.9000,347.8700,280.9500,78.4500
11/29/18,179.5500,161.0700,1673.5700,231.0000,116.6100,9.3700,138.6800,69.6900,1094.5800,110.0600,48.9800,53.2300,196.6600,110.1900,45.5100,341.1700,282.5500,79.0600
11/30/18,178.5800,164.5200,1690.1700,231.2800,115.4900,9.4100,140.6100,71.9400,1109.6500,111.1900,50.4000,54.6100,201.0700,110.8900,46.2300,350.4800,281.3600,79.5000
12/03/18,184.8200,166.8200,1772.3600,232.0800,115.7400,9.6000,141.0900,70.8600,1116.3600,112.2400,49.6900,54.3700,209.8600,112.0900,45.9900,358.4900,286.3300,81.2200
12/04/18,176.6900,164.2100,1668.4000,226.3500,112.8700,9.1800,137.9300,69.5500,1062.4700,107.2300,49.5800,52.8000,200.4900,108.5200,45.1400,359.7000,278.5500,79.4300
12/06/18,174.7200,159.2500,1699.1900,233.2000,114.3300,9.0200,139.6300,70.1900,1078.0800,105.1900,49.3800,53.6000,202.9900,109.1900,44.9800,363.0600,276.8500,78.3900
12/07/18,168.4900,157.4500,1629.1300,224.8600,111.9800,8.8200,137.4200,68.1500,1046.5800,103.2900,49.0900,51.3600,196.5000,104.8200,43.9200,357.9700,269.1800,77.6400
12/10/18,169.6000,157.7200,1641.0300,222.6600,111.8600,8.5200,141.8500,67.4900,1053.1800,101.3600,49.2400,51.1400,198.0600,107.5900,44.4000,365.1500,266.5300,76.5400
12/11/18,168.6300,158.3000,1643.2400,226.5000,111.9700,8.5400,142.0800,67.7200,1061.6500,100.3700,49.5400,51.0800,197.7400,108.5900,44.0100,366.7600,267.2200,76.6800
12/12/18,169.1000,158.6200,1663.5400,227.8000,112.2100,8.6400,144.5000,68.1400,1073.7300,101.0200,49.2200,50.9000,200.2900,109.0800,44.1600,366.6000,270.6400,76.0200
12/13/18,170.9500,160.2500,1658.3800,226.5100,113.3900,8.5000,145.0100,67.3500,1073.5400,101.1200,49.4700,50.3400,198.9600,109.4500,44.5700,376.7900,272.1500,76.9800
12/14/18,165.4800,155.5300,1591.9100,207.0600,112.2000,8.5200,144.0600,65.5700,1051.7100,100.2900,49.3400,50.0900,195.3300,106.0300,43.8000,365.7100,265.0200,75.5800
12/17/18,163.9400,151.6700,1520.9100,202.2300,110.6200,8.5000,140.1900,65.1200,1025.6500,99.0100,48.3300,49.3900,190.4500,102.8900,43.1100,348.4200,258.0700,74.0400
12/18/18,166.0700,152.1400,1551.4800,202.9900,109.4500,8.4700,143.6600,64.8400,1043.4100,98.5400,48.3200,49.6000,191.6100,103.9700,42.4000,337.0300,252.9700,72.0000
12/19/18,160.8900,150.9600,1495.0800,201.4100,109.2200,8.3200,133.2400,64.2000,1035.4600,97.2900,47.9000,48.7800,187.1200,103.6900,41.9700,332.9700,250.3100,70.7800
12/20/18,156.8300,143.5000,1460.8300,197.1300,107.0000,8.2600,133.4000,64.3000,1023.5800,96.4500,47.5400,47.0700,182.7100,101.5100,41.9500,315.3800,242.4400,68.6300
12/21/18,150.7300,137.2000,1377.4500,194.5200,104.2200,8.0500,124.9500,62.6200,991.2500,94.1700,47.5700,45.9500,175.1900,98.2300,41.9300,319.7700,238.3400,68.1200
12/24/18,146.8300,133.6700,1343.9600,189.9900,100.3500,7.6300,124.0600,60.5400,984.6700,92.1400,45.9600,44.4000,174.6500,94.1300,40.5500,295.3900,232.9400,65.5100
12/26/18,157.1700,139.0100,1470.9000,198.6300,105.8300,7.8500,134.1800,63.2200,1047.8500,95.9600,46.9400,46.7200,186.4300,100.5600,42.1900,326.0900,243.3500,68.6400
12/27/18,156.1500,140.4100,1461.6400,201.0800,106.5200,7.8500,134.5200,62.9400,1052.9000,97.0400,47.5300,46.8000,188.6900,101.1800,42.8500,316.1300,245.9700,68.9400
12/28/18,156.2300,139.8200,1478.0200,202.0400,107.3000,7.8100,133.2000,61.8800,1046.6800,96.8300,47.2000,46.7600,186.1600,100.3900,42.9600,333.8700,246.2400,68.1700
12/31/18,157.7400,141.0100,1501.9700,203.7100,109.6500,7.6500,131.0900,62.5500,1044.9600,97.6200,47.3500,46.4800,188.6500,101.5700,43.6500,332.8000,249.1200,68.1900
